영업상태코드,지역구
1,서울특별시 종로구 종로5가 38-2 지상2층
1,서울특별시 종로구 종로5가 193-1
1,서울특별시 종로구 효제동 227-1 혜원한의원
1,서울특별시 종로구 종로6가 244-16 지하1층
3,서울특별시 종로구 예지동 32-1
1,서울특별시 종로구 효제동 173-1 동광빌딩
1,서울특별시 종로구 효제동 173-1 동광빌딩
1,서울특별시 종로구 종로5가 231-1번지 (지상1층) 
1,"서울특별시 종로구 효제동 233-3번지 ,236번지 (지하1층) "
3,서울특별시 종로구 종로2가 71-2번지 
3,서울특별시 종로구 익선동 34-0번지 
3,서울특별시 종로구 낙원동 56-0번지 
3,서울특별시 종로구 평창동 108-2번지 지하동 
3,서울특별시 종로구 서린동 149-0번지 
3,서울특별시 종로구 창신동 438-1번지 
3,서울특별시 종로구 관수동 20번지 
3,서울특별시 종로구 익선동 56-0번지 
3,서울특별시 종로구 청진동 92번지 지상1층 
3,서울특별시 종로구 낙원동 138-1번지 
3,서울특별시 종로구 창신동 436-79번지 
3,서울특별시 종로구 종로3가 157번지 지하1층 
3,서울특별시 종로구 종로6가 185-3번지 
3,서울특별시 종로구 종로6가 155-1번지 
3,서울특별시 종로구 관수동 143-0 
3,서울특별시 종로구 돈의동 45-1번지 
3,서울특별시 종로구 교북동 90-1번지 지하1층 
3,서울특별시 종로구 종로5가 478-0번지 
3,서울특별시 종로구 종로2가 8-4번지 
3,서울특별시 종로구 평창동 113-1번지 
3,서울특별시 종로구 관철동 12-16번지 
3,서울특별시 종로구 관수동 130-1번지 
3,서울특별시 종로구 종로6가 242-1번지 
3,서울특별시 종로구 와룡동 122-0번지 
3,서울특별시 종로구 숭인동 201-25번지 
3,서울특별시 종로구 종로1가 24-0번지 
3,서울특별시 종로구 당주동 2-3번지 
3,서울특별시 종로구 관철동 22-0번지 
3,서울특별시 종로구 견지동 68-15 
3,서울특별시 종로구 창신동 436-65번지 지하동 
3,서울특별시 종로구 장사동 182-9번지 
3,서울특별시 종로구 종로6가 155-1 
3,서울특별시 종로구 창신동 444-14번지 
3,서울특별시 종로구 관철동 12-16번지 
3,서울특별시 종로구 송월동 32-43번지 
3,서울특별시 중구 명동1가 38-3번지 
3,서울특별시 종로구 평창동 113-1번지 
3,서울특별시 종로구 관수동 145-1 
3,서울특별시 종로구 돈의동 144번지 
3,서울특별시 종로구 예지동 179-2번지 
3,서울특별시 종로구 익선동 137-6번지 
3,서울특별시 종로구 당주동 171-0번지 
3,서울특별시 종로구 관수동 154-1번지 
1,서울특별시 종로구 당주동 23-6번지 
1,서울특별시 종로구 재동 92-0번지 
1,서울특별시 종로구 종로5가 54번지 (지하1층) 
1,서울특별시 종로구 종로5가 42-1번지 신화빌딩 
1,서울특별시 종로구 효제동 185번지 (지상1층) 
1,서울특별시 종로구 원남동 118-0번지 
1,서울특별시 종로구 청진동 80번지 지하1층 
1,서울특별시 종로구 관훈동 198-30번지 지하1층 
1,서울특별시 종로구 관철동 11-3번지 지하1층 
3,서울특별시 종로구 장사동 227-1번지 
3,서울특별시 종로구 견지동 87-1번지 
3,서울특별시 종로구 관수동 20-0번지 
3,서울특별시 종로구 인사동 262번지 (지상1층) 
3,서울특별시 종로구 교북동 10-10 
3,서울특별시 종로구 청진동 3-3번지 지상3층 
3,서울특별시 종로구 청진동 297번지 지상1층 
3,서울특별시 종로구 효제동 247-1 
3,"서울특별시 종로구 청진동 132번지 지상1,2층 "
3,서울특별시 종로구 낙원동 196번지 지하1층 
3,서울특별시 종로구 관훈동 192-17번지 지하1층 
3,서울특별시 종로구 예지동 6-1번지 
3,서울특별시 종로구 효제동 253-1번지 지상2층 
3,서울특별시 종로구 관수동 20번지 
3,서울특별시 종로구 당주동 168-0 지상2층 
3,서울특별시 종로구 낙원동 284-6번지 
3,서울특별시 종로구 관수동 155-1 
3,"서울특별시 종로구 종로1가 24번지 르메이에르 B108-1, 2, 3호 "
3,서울특별시 종로구 청진동 100번지 지상1층 
3,서울특별시 종로구 낙원동 121-1번지 지하1층 
3,서울특별시 종로구 효제동 245-11 
3,서울특별시 종로구 청진동 11-3번지 2층 
3,서울특별시 종로구 종로5가 54번지 지하1층 
3,서울특별시 종로구 종로6가 137-2번지 지하1층 
3,서울특별시 종로구 수송동 58번지 두산위브파빌리온 지하1층 (B112) 
3,서울특별시 종로구 종로5가 50-3 (2층) 
3,서울특별시 종로구 수송동 58번지 두산위브파빌리온 지하1층 122호 
3,서울특별시 종로구 연지동 200번지 (지하1층) 
3,서울특별시 종로구 종로5가 182-6번지 (지상2층) 
3,서울특별시 종로구 효제동 245-5번지 (지상1층) 
3,서울특별시 종로구 창신동 442-3번지 (지상7층) 
3,서울특별시 종로구 종로6가 150-3번지 (지하1층) 
3,서울특별시 종로구 청진동 11-3번지 
3,"서울특별시 종로구 종로3가 160, 161번지 "
3,서울특별시 종로구 서린동 127번지 
3,서울특별시 종로구 청진동 164번지 지하1층 
3,서울특별시 종로구 공평동 39-3번지 
3,서울특별시 종로구 종로5가 182-6번지 
3,서울특별시 종로구 연지동 170번지 
3,서울특별시 종로구 종로5가 51-1번지 지상2층 
3,서울특별시 종로구 내수동 74번지 (광화문시대) B108호 
3,서울특별시 종로구 원남동 189-2 (지하1층) 
3,서울특별시 종로구 관철동 43-5번지 
3,"서울특별시 종로구 종로1가 24번지 르메이에르빌딩 지하1층 B106-2, B106-3 "
3,서울특별시 종로구 교북동 93-1번지 
3,서울특별시 종로구 신문로1가 8-1번지 
3,서울특별시 종로구 당주동 42-2번지 
3,서울특별시 종로구 도렴동 116-1번지 
3,서울특별시 종로구 당주동 3-2번지 
3,서울특별시 종로구 견지동 110-7번지 
3,서울특별시 종로구 도렴동 117-3번지 
3,서울특별시 종로구 종로5가 51-1번지 
3,서울특별시 종로구 창신동 442-3번지 7층 
3,서울특별시 종로구 내수동 75번지 용비어천가 지하B108호 
3,서울특별시 종로구 와룡동 116-1번지 지상1층 
3,서울특별시 종로구 신문로1가 8-1번지 
3,서울특별시 종로구 관훈동 198-42번지 지하1층 
3,서울특별시 종로구 관철동 7-11번지 
3,서울특별시 종로구 관철동 12-6번지 
3,서울특별시 종로구 종로5가 54-0번지 
3,서울특별시 종로구 낙원동 33-0번지 
3,서울특별시 종로구 숭인동 1395-0번지 
3,서울특별시 종로구 종로5가 104-9번지 
3,서울특별시 종로구 관철동 13-13번지 
3,서울특별시 종로구 견지동 85-18번지  동  호
3,서울특별시 종로구 연건동 195-11번지 
3,서울특별시 종로구 견지동 110-53번지 
3,서울특별시 종로구 원남동 189-1번지 
3,서울특별시 종로구 관철동 12-1번지 (지상4층) 
3,서울특별시 종로구 익선동 99-0번지 
3,서울특별시 종로구 평창동 108-2번지 
3,서울특별시 종로구 관수동 145-1번지 
3,서울특별시 종로구 무악동 66-3번지 
3,서울특별시 종로구 관수동 13-2번지 
3,"서울특별시 종로구 종로5가 42-1번지 (지상1,2층) "
3,서울특별시 종로구 관수동 147-2번지 
3,서울특별시 종로구 청진동 206-5번지 
3,서울특별시 종로구 내수동 4번지 지상1층 
3,서울특별시 종로구 낙원동 132-2번지 지상2층 
3,서울특별시 종로구 신문로1가 29번지 
3,서울특별시 종로구 종로5가 231-9번지 지상2층 
3,서울특별시 종로구 효제동 246-1 
3,서울특별시 종로구 신문로1가 25번지 지하1층 
3,서울특별시 종로구 교남동 71-1번지 
3,서울특별시 종로구 서린동 149-0번지 
3,서울특별시 종로구 관훈동 28-0번지 
3,서울특별시 종로구 종로6가 289-0번지 
3,서울특별시 종로구 종로3가 6번지 지상4층 
3,서울특별시 종로구 종로6가 252-1번지 외2필지 지상4층 
3,서울특별시 종로구 관철동 42-4번지 
3,서울특별시 종로구 종로6가 124-1번지 (지상2층) 
3,서울특별시 종로구 돈의동 45-1번지 지1층 
3,서울특별시 종로구 신문로1가 29번지 
3,서울특별시 종로구 교북동 60-1번지 지1층 
3,서울특별시 종로구 익선동 34-6번지 
3,서울특별시 종로구 원남동 177-1번지 
3,서울특별시 종로구 낙원동 141번지 (지하1층) 
3,서울특별시 종로구 관수동 18-1번지  동  호
3,서울특별시 종로구 낙원동 197-2번지 지하1층 
3,서울특별시 종로구 당주동 100-0번지 세종빌딩지1층134호 
3,서울특별시 종로구 종로5가 54번지 지상1층 
3,서울특별시 종로구 종로5가 42-1번지 지상2층 
3,서울특별시 종로구 종로5가 314-7번지 
3,서울특별시 종로구 창신동 197-36번지 
3,서울특별시 종로구 관철동 12-15번지 
3,서울특별시 종로구 종로2가 84-3번지 
3,서울특별시 종로구 종로2가 84-8번지 
3,"서울특별시 종로구 당주동 20-1번지 ,4 "
3,서울특별시 종로구 창신동 303-0번지 
3,서울특별시 종로구 창신동 438-14번지 
3,서울특별시 종로구 청진동 182-4번지 (지하1층) 
3,서울특별시 종로구 당주동 23-15번지 지상2층 
3,서울특별시 종로구 청진동 88-0번지 
3,서울특별시 종로구 당주동 170-2번지 
3,서울특별시 종로구 종로5가 38-1번지 
3,서울특별시 종로구 종로5가 193-5번지 
3,서울특별시 종로구 관철동 7-11번지 
3,서울특별시 종로구 숭인동 1421-0번지 
3,서울특별시 종로구 당주동 100-0번지 지1층35호 
3,서울특별시 종로구 평창동 73-2번지 
3,서울특별시 종로구 낙원동 197-1번지 지하1층 
3,서울특별시 종로구 청진동 296-1번지 
3,서울특별시 종로구 와룡동 40-2번지 
3,서울특별시 종로구 평창동 108-2번지 
3,서울특별시 종로구 장사동 227-1번지 
3,서울특별시 종로구 숭인동 201-26번지 
3,서울특별시 종로구 낙원동 161-0번지 
3,서울특별시 종로구 당주동 23-6번지 
3,서울특별시 종로구 견지동 110-13번지 
3,서울특별시 종로구 관훈동 2-2번지 
3,서울특별시 종로구 종로5가 471-0번지 
3,서울특별시 종로구 관수동 20-0 
3,서울특별시 종로구 효제동 245-11 
3,서울특별시 종로구 관철동 42-3번지 
3,서울특별시 종로구 종로5가 225-18 
3,서울특별시 종로구 평창동 66-50번지 외 2필지(지하1층) 
3,서울특별시 종로구 종로5가 182-6번지 지상2층 
3,서울특별시 종로구 인의동 28-26번지 
3,서울특별시 종로구 숭인동 280-0번지 
3,서울특별시 종로구 도렴동 113-1번지 
3,서울특별시 종로구 숭인동 201-6번지 
3,서울특별시 종로구 창신동 402-9번지 
3,서울특별시 종로구 창신동 464-8번지 지상2층 
3,서울특별시 종로구 효제동 236-0번지 
3,서울특별시 종로구 숭인동 201-13번지 
3,서울특별시 종로구 당주동 19-0번지 
3,서울특별시 종로구 효제동 145번지 지상1층 
3,서울특별시 종로구 창신동 328-18번지 
3,서울특별시 종로구 청진동 82번지 지상1층 
3,서울특별시 종로구 원남동 189-12번지 외5필지 지하1층 
3,서울특별시 종로구 청진동 73번지 
3,서울특별시 종로구 신문로1가 2번지 
3,서울특별시 종로구 종로1가 28번지 
3,서울특별시 종로구 연지동 273번지 
3,서울특별시 종로구 종로5가 49-1번지 
3,서울특별시 종로구 낙원동 132-2번지 (지하1층) 
3,서울특별시 종로구 창신동 378-0번지 
3,서울특별시 종로구 청진동 256-1번지 
3,서울특별시 종로구 낙원동 175-0번지 
3,서울특별시 종로구 연지동 254-1번지 
3,서울특별시 종로구 교북동 12-14번지 
3,서울특별시 종로구 창신동 197-36번지 
3,서울특별시 종로구 창신동 460-1번지 
3,서울특별시 종로구 적선동 122-1번지 
3,서울특별시 종로구 당주동 19-0번지 삼한빌딩 2층  동  호
3,서울특별시 종로구 당주동 19-0번지 삼한빌딩 지하1층  동  호
3,서울특별시 종로구 당주동 168-0번지 
3,서울특별시 종로구 운니동 65-1번지  동  호
3,서울특별시 종로구 종로5가 231-9번지 지상2층 
3,서울특별시 종로구 숭인동 201-13 지하1층 
3,서울특별시 종로구 종로6가 244-15번지 지상3층 
3,서울특별시 종로구 공평동 64번지 지하1층 
3,서울특별시 종로구 창신동 460-1번지 
3,서울특별시 종로구 교북동 11-2번지 
3,서울특별시 종로구 운니동 24-1번지 
3,서울특별시 종로구 공평동 59번지 지하1층 
3,서울특별시 종로구 연지동 1-24번지 
3,서울특별시 종로구 숭인동 1385-0번지 
3,서울특별시 종로구 인사동 75-4 세인빌딩 
3,서울특별시 종로구 종로6가 242-1번지 지하1층 
3,서울특별시 종로구 창신동 436-67번지 
3,서울특별시 종로구 청진동 182-2번지 
3,서울특별시 중구 의주로2가 4-0번지 
3,서울특별시 중구 을지로2가 101-1번지 
3,서울특별시 중구 북창동 20-1번지 
3,서울특별시 중구 초동 106-9번지 
3,서울특별시 중구 남창동 205-104번지 
3,서울특별시 중구 북창동 131-2번지 
3,서울특별시 중구 장충동2가 15-5번지 
3,서울특별시 중구 황학동 945-0번지 
3,서울특별시 중구 인현동2가 73-1번지 
3,서울특별시 중구 장충동2가 186-9번지 
3,서울특별시 중구 회현동1가 65-0번지 
3,서울특별시 중구 을지로6가 18-133번지 
3,서울특별시 중구 태평로1가 29-1번지 
3,서울특별시 중구 중림동 69-9번지 
3,서울특별시 중구 북창동 13-3번지 
3,서울특별시 중구 북창동 12-1번지 
3,서울특별시 중구 황학동 371-39번지 
3,서울특별시 중구 을지로2가 199-7번지 (3층) 
3,서울특별시 중구 을지로6가 18-71번지 (지하1층) 
3,서울특별시 중구 을지로6가 21-29번지 
3,서울특별시 중구 북창동 75-0번지 
3,서울특별시 중구 수표동 35-16번지 (지상2층) 
3,서울특별시 중구 을지로5가 273-4번지 (지하1층) 
3,서울특별시 중구 을지로6가 23-26번지 (지상2층) 
3,서울특별시 중구 광희동1가 188-5 (지상2층) 
3,서울특별시 중구 인현동1가 102-5번지 지하1층 
3,서울특별시 중구 북창동 71-2번지 외3필지(지상3층) 
3,서울특별시 중구 장충동2가 201-3번지 
3,서울특별시 중구 북창동 136-0번지 
